Experiment,v1_mean,v2_mean,v3_mean,v4_mean,a_mean,ndt1_mean,ndt2_mean,ndt3_mean,ndt4_mean,alpha_mean,v1_mode,v2_mode,v3_mode,v4_mode,a_mode,ndt1_mode,ndt2_mode,ndt3_mode,ndt4_mode,alpha_mode
3006_associative_priming_part_2.dat,1.6670570720793472,1.488889272562467,-2.1250295849804015,-2.080996565511535,0.8404486296234507,0.46894229290532263,0.4634521978420888,0.434451552502245,0.42717133309314387,1.555619831626875,"ModeResult(mode=1.007057879711993, count=1)","ModeResult(mode=0.8107732290199277, count=1)","ModeResult(mode=-2.917129379175788, count=1)","ModeResult(mode=-3.055927513403838, count=1)","ModeResult(mode=0.6515738065660404, count=1)","ModeResult(mode=0.42660882354940466, count=1)","ModeResult(mode=0.43640420512988637, count=1)","ModeResult(mode=0.40301413711934164, count=1)","ModeResult(mode=0.39149135550406416, count=1)","ModeResult(mode=1.2520561485632915, count=1)"
2002_associative_priming_part_2.dat,2.5237560312592193,2.7680123229439944,-2.181387562824736,-1.8680242701820726,1.0565066344131642,0.4775736740930705,0.48116417165382497,0.4965025655205871,0.4702754705258178,1.674874256394166,"ModeResult(mode=1.7685441172941505, count=1)","ModeResult(mode=2.850870496118896, count=2)","ModeResult(mode=-2.961760969552855, count=1)","ModeResult(mode=-1.906571238695388, count=2)","ModeResult(mode=0.8063914050780516, count=1)","ModeResult(mode=0.4369417114321617, count=1)","ModeResult(mode=0.45167226439794855, count=1)","ModeResult(mode=0.4473344081687182, count=1)","ModeResult(mode=0.419710719986931, count=1)","ModeResult(mode=1.2800971822463976, count=1)"
2020_associative_priming_part_2.dat,1.5099497376335858,1.3538128533959817,-1.2767223775346266,-1.706250367763762,1.1819809339617264,0.30255459508403953,0.35069619552431813,0.20464356737111106,0.2990557075136956,1.0380714510060036,"ModeResult(mode=1.0173409737246195, count=1)","ModeResult(mode=0.8614975962748552, count=1)","ModeResult(mode=-1.7876272643134472, count=1)","ModeResult(mode=-2.4385631869174142, count=1)","ModeResult(mode=0.908115676086793, count=1)","ModeResult(mode=0.24037113209629263, count=1)","ModeResult(mode=0.34646183658235624, count=2)","ModeResult(mode=0.20586527262176665, count=2)","ModeResult(mode=0.2305117569453763, count=1)","ModeResult(mode=0.9710688977843627, count=1)"
3008_associative_priming_part_1.dat,2.253920602120809,1.944488594328861,-2.2301301323636435,-2.2598063571530784,1.6124329020576087,0.5912153183108961,0.6101557106873254,0.48124858621643807,0.502091343168752,1.9085927570991499,"ModeResult(mode=1.6443354971906812, count=1)","ModeResult(mode=1.2400262017235297, count=1)","ModeResult(mode=-2.9624352736266184, count=1)","ModeResult(mode=-2.936866449670061, count=1)","ModeResult(mode=1.349742986465632, count=1)","ModeResult(mode=0.5193349541573047, count=1)","ModeResult(mode=0.5428303631694488, count=1)","ModeResult(mode=0.41514522321095937, count=1)","ModeResult(mode=0.4334363428791977, count=1)","ModeResult(mode=1.5721689583658098, count=1)"
1004_associative_priming_part_2.dat,1.5455840351243386,1.671699719937113,-1.4329921741961267,-1.3269727574797958,0.8858881355595658,0.4496401288023924,0.4546609946493505,0.4354939078550107,0.4167267278130882,1.509447286311702,"ModeResult(mode=1.0057324116709945, count=1)","ModeResult(mode=0.9598811783307357, count=1)","ModeResult(mode=-2.391209803863154, count=1)","ModeResult(mode=-2.0961269213525524, count=1)","ModeResult(mode=0.629323388948686, count=1)","ModeResult(mode=0.3999392526255338, count=1)","ModeResult(mode=0.4292680639495366, count=1)","ModeResult(mode=0.3985897677831811, count=1)","ModeResult(mode=0.38136424055491813, count=1)","ModeResult(mode=1.0754670262053043, count=1)"
3030_associative_priming_part_1.dat,2.0327534618796963,2.326479350314007,-2.1344270257927027,-2.144841592711403,1.3909039804152334,0.5464939345046795,0.5677245886839212,0.452480368681663,0.4612844813607148,1.7941667955722134,"ModeResult(mode=1.3856485163131613, count=1)","ModeResult(mode=1.4680409209184622, count=1)","ModeResult(mode=-2.9639694954674165, count=1)","ModeResult(mode=-2.8089283757774557, count=1)","ModeResult(mode=1.1293648373084912, count=1)","ModeResult(mode=0.4829531938094712, count=1)","ModeResult(mode=0.5166140785480307, count=1)","ModeResult(mode=0.3987009525284463, count=1)","ModeResult(mode=0.38519848492073544, count=1)","ModeResult(mode=1.5015350307921476, count=1)"
4027_associative_priming_part_1.dat,1.8273054274355913,2.212264947352048,-3.0898745591995,-2.4851226927943144,1.6049492870294382,0.3980262718663062,0.5134546490844407,0.4523491881923782,0.44347341677965724,1.5115788085763238,"ModeResult(mode=1.2494696882300964, count=1)","ModeResult(mode=1.5640003758637655, count=1)","ModeResult(mode=-3.928941501573101, count=1)","ModeResult(mode=-3.2538269265005355, count=1)","ModeResult(mode=1.2550245279972825, count=1)","ModeResult(mode=0.29787361951282243, count=1)","ModeResult(mode=0.4416421587875104, count=1)","ModeResult(mode=0.39236350408329496, count=1)","ModeResult(mode=0.36600537074460104, count=1)","ModeResult(mode=1.2212598639227508, count=1)"
2030_associative_priming_part_2.dat,2.7934368327424566,2.8461237508691886,-2.234051301086869,-2.442192413657489,1.8241008883374052,0.6197431569292401,0.6370571130132267,0.5301086542304945,0.5599356690163616,1.8092579927680843,"ModeResult(mode=2.0591349540186075, count=1)","ModeResult(mode=2.0958438368805465, count=1)","ModeResult(mode=-3.091095738607576, count=1)","ModeResult(mode=-3.3458053613813057, count=1)","ModeResult(mode=1.4622289098795789, count=1)","ModeResult(mode=0.5088199038559066, count=1)","ModeResult(mode=0.5775485001310223, count=1)","ModeResult(mode=0.3829636895451145, count=1)","ModeResult(mode=0.47749100325544164, count=1)","ModeResult(mode=1.5783254809069929, count=1)"
3010_associative_priming_part_1.dat,2.3070889255154636,2.4005413310726778,-2.9635729726960607,-2.339576826695861,1.4696577064586491,0.5443279505932865,0.5594738899535716,0.49111793454153674,0.49158068082310047,1.9108037546233165,"ModeResult(mode=1.612163298705824, count=1)","ModeResult(mode=1.6226393542435344, count=1)","ModeResult(mode=-3.806450102678279, count=1)","ModeResult(mode=-3.1657557558926688, count=1)","ModeResult(mode=1.1974496733739162, count=1)","ModeResult(mode=0.4780124715093477, count=1)","ModeResult(mode=0.5139182360108997, count=1)","ModeResult(mode=0.43605639624896264, count=1)","ModeResult(mode=0.43018287398535426, count=1)","ModeResult(mode=1.5925866984984829, count=1)"
4005_associative_priming_part_1.dat,2.441038724629398,2.042824855162886,-2.557497194283903,-2.359147440034382,1.4107285936641765,0.5395640975295724,0.5367891150355163,0.4860228570905685,0.48176963633694947,1.8906887937368237,"ModeResult(mode=1.797711643712507, count=1)","ModeResult(mode=1.3779164226051877, count=1)","ModeResult(mode=-3.239824389565897, count=1)","ModeResult(mode=-3.192874086524636, count=1)","ModeResult(mode=1.172964520243535, count=1)","ModeResult(mode=0.4678229395409953, count=1)","ModeResult(mode=0.48027211871244424, count=1)","ModeResult(mode=0.43709727749170196, count=1)","ModeResult(mode=0.43299664061204485, count=1)","ModeResult(mode=1.592551815087139, count=1)"
1017_associative_priming_part_2.dat,1.2016639419839295,1.2966955068818395,-1.7960433089344217,-1.4898834828458964,1.6703641942096101,0.45792156142747203,0.5567386649119473,0.41918672766492376,0.37044928028970675,1.6433872473423716,"ModeResult(mode=1.2970322513208723, count=2)","ModeResult(mode=0.7762844997605172, count=1)","ModeResult(mode=-2.519315628064394, count=1)","ModeResult(mode=-1.9589224049592895, count=1)","ModeResult(mode=1.3652262288905601, count=1)","ModeResult(mode=0.3411614460563314, count=1)","ModeResult(mode=0.5955450278001877, count=2)","ModeResult(mode=0.3380300430039438, count=1)","ModeResult(mode=0.2920074100139423, count=1)","ModeResult(mode=1.2040217780040496, count=1)"
1006_associative_priming_part_2.dat,3.425570354095533,2.995894327710418,-2.9872693612687766,-2.8340893656536297,1.04323731473213,0.5695664679184095,0.5660460656933342,0.5121589561676388,0.5079625072163881,1.649050090678226,"ModeResult(mode=2.3182581298940903, count=1)","ModeResult(mode=2.015031003818418, count=1)","ModeResult(mode=-3.220662066605016, count=2)","ModeResult(mode=-3.799544513106349, count=1)","ModeResult(mode=1.036555762734198, count=2)","ModeResult(mode=0.5275855485308987, count=1)","ModeResult(mode=0.5348881162657377, count=1)","ModeResult(mode=0.4776560069791953, count=1)","ModeResult(mode=0.474403730415481, count=1)","ModeResult(mode=1.3508813827527106, count=1)"
5002_associative_priming_part_2.dat,2.2517726601798236,2.081829508881261,-1.9593719227300506,-2.584777977731994,1.2981789958138934,0.4900097033530143,0.5064395604062187,0.4493740798346634,0.4648746876159967,1.739415680518278,"ModeResult(mode=1.5396694506442021, count=1)","ModeResult(mode=1.2255806340971, count=1)","ModeResult(mode=-2.7176556493101836, count=1)","ModeResult(mode=-3.618799471916356, count=1)","ModeResult(mode=1.0285235529982555, count=1)","ModeResult(mode=0.4297694852117486, count=1)","ModeResult(mode=0.4628466649342943, count=1)","ModeResult(mode=0.40198798270389646, count=1)","ModeResult(mode=0.47579035452074137, count=2)","ModeResult(mode=1.4035025831454262, count=1)"
1014_associative_priming_part_1.dat,1.7785644604127333,1.5842789675450213,-1.843792498778717,-1.4932636105188928,0.9016732701143887,0.49973845508583836,0.5022534148945054,0.43497958137448484,0.4373795244871936,1.2223330920896425,"ModeResult(mode=1.1747564636886354, count=1)","ModeResult(mode=1.0511367409561356, count=1)","ModeResult(mode=-2.543359719020777, count=1)","ModeResult(mode=-2.295431852735638, count=1)","ModeResult(mode=0.6558528238902528, count=1)","ModeResult(mode=0.45127767966002863, count=1)","ModeResult(mode=0.46410759751538366, count=1)","ModeResult(mode=0.37339195391497954, count=1)","ModeResult(mode=0.38900759200159707, count=1)","ModeResult(mode=0.9977072465660111, count=1)"
1027_associative_priming_part_1.dat,2.3492072379471964,2.3725444818297885,-1.759141681659337,-1.9097777013933237,1.3485753710067452,0.5721066458310139,0.5748085762756534,0.48057850547128417,0.4854714558989268,1.9179218698766463,"ModeResult(mode=1.5644495961958456, count=1)","ModeResult(mode=1.650577769773835, count=1)","ModeResult(mode=-2.4683345090342033, count=1)","ModeResult(mode=-2.5633933842823033, count=1)","ModeResult(mode=1.0970947058301435, count=1)","ModeResult(mode=0.5104126180000516, count=1)","ModeResult(mode=0.5371129658155006, count=1)","ModeResult(mode=0.4283074478790611, count=1)","ModeResult(mode=0.42949954655017913, count=1)","ModeResult(mode=1.5995553808613916, count=1)"
2001_associative_priming_part_1.dat,2.33994430193915,2.2588904405502563,-1.939903903338326,-1.8351580482850263,1.137688780082245,0.5522168915107272,0.5436383269049986,0.46820462862539136,0.46602824538034077,1.724413741529478,"ModeResult(mode=1.6154796054554752, count=1)","ModeResult(mode=1.3537242758412598, count=1)","ModeResult(mode=-1.887051548115033, count=2)","ModeResult(mode=-2.5400554801236646, count=1)","ModeResult(mode=0.9035358266321704, count=1)","ModeResult(mode=0.5154922527217282, count=1)","ModeResult(mode=0.5472781321372612, count=2)","ModeResult(mode=0.4224799948005507, count=1)","ModeResult(mode=0.4184152529033395, count=1)","ModeResult(mode=1.322247461368387, count=1)"
2025_associative_priming_part_2.dat,2.66752102462431,2.737640399839976,-3.1817253718021608,-2.5297667819271843,1.2820324364422668,0.5079414790568434,0.5283732885126329,0.45886789867044997,0.4493781010127401,1.8338389285370453,"ModeResult(mode=1.8905604928675421, count=1)","ModeResult(mode=1.910571058995282, count=1)","ModeResult(mode=-4.445324166476945, count=1)","ModeResult(mode=-3.3927403846908843, count=1)","ModeResult(mode=1.0445324166854286, count=1)","ModeResult(mode=0.4544250290335549, count=1)","ModeResult(mode=0.4883101828690603, count=1)","ModeResult(mode=0.4729893656431686, count=2)","ModeResult(mode=0.4078073952250089, count=1)","ModeResult(mode=1.5380239748126254, count=1)"
1015_associative_priming_part_1.dat,1.60080843730804,1.5104317273688457,-1.851347618625095,-1.8545130499002154,1.6094167772111272,0.4606987481076191,0.5546529440558702,0.4731480223567963,0.4537833648581736,1.6817372415873055,"ModeResult(mode=1.0805703241069693, count=1)","ModeResult(mode=0.9271065530764053, count=1)","ModeResult(mode=-2.527753283462851, count=1)","ModeResult(mode=-2.6448480709513364, count=1)","ModeResult(mode=1.285287890038139, count=1)","ModeResult(mode=0.3700568278376841, count=1)","ModeResult(mode=0.47495893076735396, count=1)","ModeResult(mode=0.4089131676517792, count=1)","ModeResult(mode=0.3790477578382371, count=1)","ModeResult(mode=1.3588213023266256, count=1)"
2005_associative_priming_part_2.dat,2.4769124868162904,2.4267494212416234,-2.643476657057559,-2.5171860396562216,0.7012927899129838,0.4601237965843999,0.48629361223934386,0.4455579686996433,0.43785817519361103,1.6245307857025804,"ModeResult(mode=1.4111693896092254, count=1)","ModeResult(mode=1.4444629574757681, count=1)","ModeResult(mode=-3.731788219908746, count=1)","ModeResult(mode=-3.5534593077329784, count=1)","ModeResult(mode=0.5853195417528705, count=1)","ModeResult(mode=0.44212323206682935, count=1)","ModeResult(mode=0.4626380779488868, count=1)","ModeResult(mode=0.42999973287115517, count=1)","ModeResult(mode=0.43771142869249735, count=2)","ModeResult(mode=1.358780468931026, count=1)"
3024_associative_priming_part_2.dat,2.7472484878356327,3.0544813019826784,-3.0892210203988664,-2.7825719838451355,1.7939505504279285,0.5169438788088772,0.5456257783932711,0.45590866301499344,0.43307228726821834,1.7087961780185892,"ModeResult(mode=2.0094481889049916, count=1)","ModeResult(mode=2.054970341203398, count=1)","ModeResult(mode=-3.9813954624624053, count=1)","ModeResult(mode=-3.6526116364405894, count=1)","ModeResult(mode=1.3594182463154043, count=1)","ModeResult(mode=0.41927664977607415, count=1)","ModeResult(mode=0.47760581536039476, count=1)","ModeResult(mode=0.4670947543365308, count=2)","ModeResult(mode=0.33646594151318043, count=1)","ModeResult(mode=1.3153487629808756, count=1)"
3014_associative_priming_part_2.dat,1.859330500025746,1.6650367349487738,-2.3071794183511227,-1.9255209475977806,1.1882870878447485,0.4855848615183595,0.5167302104729604,0.46040409635554336,0.41205833777214057,1.2706872985543722,"ModeResult(mode=1.1626554439888745, count=1)","ModeResult(mode=0.9811318868325833, count=1)","ModeResult(mode=-3.1432224994226576, count=1)","ModeResult(mode=-2.703473247522309, count=1)","ModeResult(mode=0.8381539994352184, count=1)","ModeResult(mode=0.4070724030686422, count=1)","ModeResult(mode=0.4697658399066404, count=1)","ModeResult(mode=0.4105512131320016, count=1)","ModeResult(mode=0.3494844616805311, count=1)","ModeResult(mode=0.9920933104722877, count=1)"
4024_associative_priming_part_1.dat,2.2210523595995637,2.0145260259974824,-2.4235365414694545,-2.403465042866499,1.2440013454729157,0.556403767983092,0.5727474955423009,0.4915257510103931,0.49142309998270606,1.9367041334852442,"ModeResult(mode=1.487131619424176, count=1)","ModeResult(mode=1.3180802212112301, count=1)","ModeResult(mode=-3.2663068392361443, count=1)","ModeResult(mode=-3.4551660686855237, count=1)","ModeResult(mode=0.9984400955769525, count=1)","ModeResult(mode=0.5168433863726458, count=1)","ModeResult(mode=0.5380990486618645, count=1)","ModeResult(mode=0.43296247605621263, count=1)","ModeResult(mode=0.43889937472712004, count=1)","ModeResult(mode=1.649482628163668, count=1)"
1016_associative_priming_part_1.dat,2.825622315901589,1.9807485733487311,-2.3318523120931176,-2.42516142977015,1.5546386386711524,0.5708461369621464,0.5553687704010063,0.47894782275670433,0.48191776608291387,1.9316283518564017,"ModeResult(mode=2.0749421640344936, count=1)","ModeResult(mode=1.29495392641071, count=1)","ModeResult(mode=-3.115156132029556, count=1)","ModeResult(mode=-3.209738683153159, count=1)","ModeResult(mode=1.2679710623374452, count=1)","ModeResult(mode=0.47038003195474404, count=1)","ModeResult(mode=0.5298622473189805, count=2)","ModeResult(mode=0.4171068655057627, count=1)","ModeResult(mode=0.4145355147591089, count=1)","ModeResult(mode=1.6435737292008183, count=1)"
4007_associative_priming_part_1.dat,1.2602543534172252,0.6571652454929136,-1.45423301475496,-1.4119763700303998,1.012943834776232,0.5379210569154921,0.5486361404069203,0.4934941220804624,0.4679197267492904,1.495098009449292,"ModeResult(mode=0.7860653421536405, count=1)","ModeResult(mode=0.15065976657933122, count=1)","ModeResult(mode=-2.032801855816, count=1)","ModeResult(mode=-2.0440856698318868, count=1)","ModeResult(mode=0.966357118666603, count=2)","ModeResult(mode=0.4559259733569141, count=1)","ModeResult(mode=0.4964317737308734, count=1)","ModeResult(mode=0.43990984656791216, count=1)","ModeResult(mode=0.4206078969896713, count=1)","ModeResult(mode=1.0785848874441022, count=1)"
5000_associative_priming_part_2.dat,3.4086036687367494,2.960355025291023,-3.3904070898303114,-3.384829354753428,1.8836808883103477,0.5142280846975631,0.49797444228432014,0.5050297540569021,0.4945995006020161,1.590032125049497,"ModeResult(mode=2.6175983087610124, count=1)","ModeResult(mode=2.079720191200258, count=1)","ModeResult(mode=-4.585064042802765, count=1)","ModeResult(mode=-4.815186141120138, count=1)","ModeResult(mode=1.3303879457308216, count=1)","ModeResult(mode=0.41287179268357865, count=1)","ModeResult(mode=0.43175486249917455, count=1)","ModeResult(mode=0.4181100007994243, count=1)","ModeResult(mode=0.4094901371746958, count=1)","ModeResult(mode=1.3478909554102836, count=1)"
2017_associative_priming_part_2.dat,2.4557324507195917,1.9619272465710529,-2.739986295990268,-2.8547271456628973,1.7106476514073479,0.6504727531260287,0.6234843093233062,0.5314778228276619,0.5339607580026888,1.8965049957494866,"ModeResult(mode=1.7450788081417494, count=1)","ModeResult(mode=1.3328037586248718, count=1)","ModeResult(mode=-3.555242533384106, count=1)","ModeResult(mode=-3.8664863473080713, count=1)","ModeResult(mode=1.4041599590506877, count=1)","ModeResult(mode=0.6463992047946157, count=2)","ModeResult(mode=0.611647166936031, count=2)","ModeResult(mode=0.4750875408500042, count=1)","ModeResult(mode=0.5416262607939275, count=2)","ModeResult(mode=1.630061236781392, count=1)"
2023_associative_priming_part_1.dat,2.931264036781396,2.673244170348509,-3.776589228928621,-1.9301174197506497,1.5393124138275351,0.4886152704705882,0.4818156688969535,0.41375330980168457,0.23807295885607085,1.5779636309685223,"ModeResult(mode=2.128915947316646, count=1)","ModeResult(mode=1.775895299315883, count=1)","ModeResult(mode=-4.746392389936941, count=1)","ModeResult(mode=-2.7224439578362354, count=1)","ModeResult(mode=1.157847644595352, count=1)","ModeResult(mode=0.42429177069832136, count=1)","ModeResult(mode=0.41762201555970563, count=1)","ModeResult(mode=0.42750723732327434, count=2)","ModeResult(mode=0.12623563584231368, count=1)","ModeResult(mode=1.2352205074190867, count=1)"
3031_associative_priming_part_2.dat,3.01108844473234,2.3324431241363324,-3.188267048009281,-3.0704657263849167,1.3484760053415061,0.5158981503636194,0.5046455862961553,0.4651862780410605,0.4694321655554281,1.8297075989111347,"ModeResult(mode=2.250119980406749, count=1)","ModeResult(mode=1.4205398331583312, count=1)","ModeResult(mode=-4.319617111570663, count=1)","ModeResult(mode=-3.9380122399957385, count=1)","ModeResult(mode=1.0725906946877966, count=1)","ModeResult(mode=0.44055619143693747, count=1)","ModeResult(mode=0.4637358020645028, count=1)","ModeResult(mode=0.4073304539976485, count=1)","ModeResult(mode=0.4191238544506394, count=1)","ModeResult(mode=1.474343702634336, count=1)"
4011_associative_priming_part_1.dat,1.4322598096855919,1.7767194875343166,-2.0161878300693687,-1.905081952285804,1.812442867853047,0.2832850661984411,0.5121496696377091,0.37715537695412116,0.3955715783988315,1.5418899557217833,"ModeResult(mode=0.9215762479750294, count=1)","ModeResult(mode=1.1304996531527942, count=1)","ModeResult(mode=-2.6542347321230197, count=1)","ModeResult(mode=-2.530264407679122, count=1)","ModeResult(mode=1.4286019790608273, count=1)","ModeResult(mode=0.16271682772367194, count=1)","ModeResult(mode=0.41963844918070736, count=1)","ModeResult(mode=0.28789101251327104, count=1)","ModeResult(mode=0.30197545757333055, count=1)","ModeResult(mode=1.2245331022686492, count=1)"
4002_associative_priming_part_2.dat,2.0302767532529447,2.229977824606003,-2.3367631130496167,-1.7694524272312255,0.9784755199884139,0.5357076904859003,0.5564837546684059,0.5179599732763689,0.4918281427630253,1.5398180500113043,"ModeResult(mode=1.2800261323274507, count=1)","ModeResult(mode=1.5138468317404232, count=1)","ModeResult(mode=-3.2122368671426917, count=1)","ModeResult(mode=-2.471841229110437, count=1)","ModeResult(mode=0.7082776083948017, count=1)","ModeResult(mode=0.49207272750211334, count=1)","ModeResult(mode=0.5215092295798203, count=1)","ModeResult(mode=0.47765481536368254, count=1)","ModeResult(mode=0.45836308722535846, count=1)","ModeResult(mode=1.0635843604220567, count=1)"
3012_associative_priming_part_1.dat,2.1248380848084425,2.0810806286425367,-2.623491846886531,-2.334427133872866,0.9467274325337047,0.5448037649581199,0.575350684230706,0.5240568976249182,0.5169671510431774,1.4205777526741126,"ModeResult(mode=1.453152892372147, count=1)","ModeResult(mode=1.3344948920532926, count=1)","ModeResult(mode=-3.6421252558152606, count=1)","ModeResult(mode=-3.275372825271682, count=1)","ModeResult(mode=0.6525902656300149, count=1)","ModeResult(mode=0.5021976859047582, count=1)","ModeResult(mode=0.5474999849485706, count=1)","ModeResult(mode=0.48128454750867894, count=1)","ModeResult(mode=0.4707270312371658, count=1)","ModeResult(mode=1.033411390920467, count=1)"
3017_associative_priming_part_2.dat,2.3093369526318974,1.7654768633151166,-2.7235714347192097,-2.3587829094819286,1.5232839860752114,0.550350580914894,0.5476772806948117,0.5294128996160622,0.5197788761331881,1.890449901417284,"ModeResult(mode=1.6998283294469243, count=1)","ModeResult(mode=1.0724893114908087, count=1)","ModeResult(mode=-3.7088411676797914, count=1)","ModeResult(mode=-3.097540766293687, count=1)","ModeResult(mode=1.2972733989088963, count=1)","ModeResult(mode=0.4798979364749259, count=1)","ModeResult(mode=0.4862116497169722, count=1)","ModeResult(mode=0.4742150236759901, count=1)","ModeResult(mode=0.46595287773947847, count=1)","ModeResult(mode=1.6122572161558457, count=1)"
4018_associative_priming_part_1.dat,1.863553548504211,1.6194440853022027,-2.6301319768121743,-2.1135579662638047,1.9935641060164409,0.6335976041885062,0.6183629878674758,0.5415174226398836,0.5080825788830522,1.934248607972801,"ModeResult(mode=1.3679030304254634, count=1)","ModeResult(mode=1.0676089672880293, count=1)","ModeResult(mode=-3.4543436968968497, count=1)","ModeResult(mode=-2.74269666577123, count=1)","ModeResult(mode=1.6761985322770483, count=1)","ModeResult(mode=0.49198618593139604, count=1)","ModeResult(mode=0.5314320571420352, count=1)","ModeResult(mode=0.46888657232436837, count=1)","ModeResult(mode=0.4085699656757847, count=1)","ModeResult(mode=1.6740306997027306, count=1)"
1013_associative_priming_part_2.dat,2.5148566685958413,2.335159326502696,-3.658299994450181,-2.7602350004721137,1.3891076595893634,0.553272667563831,0.5609072247995873,0.5110993431567988,0.4906961148340698,1.9220825086266344,"ModeResult(mode=1.8671874663655827, count=1)","ModeResult(mode=1.5505623304218115, count=1)","ModeResult(mode=-4.573486180908464, count=1)","ModeResult(mode=-3.5370127714461965, count=1)","ModeResult(mode=1.0583772114918881, count=1)","ModeResult(mode=0.5567254861267157, count=2)","ModeResult(mode=0.5131084691646857, count=1)","ModeResult(mode=0.4666660324630231, count=1)","ModeResult(mode=0.44139845643913295, count=1)","ModeResult(mode=1.6181399265018623, count=1)"
2021_associative_priming_part_2.dat,2.2355429992977673,2.046187831270042,-2.566512884814091,-2.348831791696789,0.9127103694442857,0.5073475187913791,0.5087655599943066,0.4907997459172455,0.47017971722094987,1.4877061526862758,"ModeResult(mode=1.4825224199838665, count=1)","ModeResult(mode=1.283350085816593, count=1)","ModeResult(mode=-3.5727505716399075, count=1)","ModeResult(mode=-3.190370884171846, count=1)","ModeResult(mode=0.9534671990923854, count=2)","ModeResult(mode=0.47351137435986956, count=1)","ModeResult(mode=0.4723005470827309, count=1)","ModeResult(mode=0.4537106867611963, count=1)","ModeResult(mode=0.43468945379455065, count=1)","ModeResult(mode=1.199539016435344, count=1)"
1026_associative_priming_part_2.dat,2.1755529960654085,1.7509401507721083,-2.0585820092269698,-2.076573006247815,0.8520391999557525,0.4452344886057874,0.45185373253238115,0.37225006170724656,0.40238081165099826,1.3663880384597469,"ModeResult(mode=1.393783593425415, count=1)","ModeResult(mode=0.9745241896778869, count=1)","ModeResult(mode=-2.8408044318112076, count=1)","ModeResult(mode=-3.0834822545926066, count=1)","ModeResult(mode=0.6226804811310067, count=1)","ModeResult(mode=0.40098747486292124, count=1)","ModeResult(mode=0.4135678236812808, count=1)","ModeResult(mode=0.3601254641626079, count=2)","ModeResult(mode=0.3634191087858877, count=1)","ModeResult(mode=1.0896318106213119, count=1)"
3021_associative_priming_part_1.dat,1.9601481745558953,2.108273139182453,-2.3683100664146344,-2.15828744314642,1.4270742131315872,0.5471156244470499,0.5823285452152236,0.5060329905347617,0.5063769138722745,1.6966008858195063,"ModeResult(mode=1.4060914623471796, count=1)","ModeResult(mode=1.2383453061176648, count=1)","ModeResult(mode=-3.1576698083662045, count=1)","ModeResult(mode=-3.04684923342586, count=1)","ModeResult(mode=1.121038923200441, count=1)","ModeResult(mode=0.47728820815989054, count=1)","ModeResult(mode=0.527355782361159, count=1)","ModeResult(mode=0.44767395238898305, count=1)","ModeResult(mode=0.4562634504657153, count=1)","ModeResult(mode=1.408192265188492, count=1)"
2024_associative_priming_part_2.dat,3.999751793398559,3.3941010993049554,-3.6908591831691946,-3.0269773240288758,1.0929421753016935,0.5439549222943517,0.542679781860527,0.47340506466901117,0.44921062798352623,1.645912316172115,"ModeResult(mode=2.7520568621219943, count=1)","ModeResult(mode=2.2870453249031364, count=1)","ModeResult(mode=-4.927507881327831, count=1)","ModeResult(mode=-4.063565992634027, count=1)","ModeResult(mode=0.7700345428294675, count=1)","ModeResult(mode=0.5548406967799336, count=2)","ModeResult(mode=0.5094025243643153, count=1)","ModeResult(mode=0.4369699732344258, count=1)","ModeResult(mode=0.4155308759256495, count=1)","ModeResult(mode=1.2929549158144569, count=1)"
1000_associative_priming_part_2.dat,2.0724591969811863,1.8290795806575528,-1.8331027839382805,-2.0801393917735433,1.1968440415380792,0.5147397565620474,0.5082615810355351,0.4580422453739177,0.5037221092495497,1.5899513766693125,"ModeResult(mode=1.3862243260306637, count=1)","ModeResult(mode=0.9958315073162205, count=1)","ModeResult(mode=-2.499097267609823, count=1)","ModeResult(mode=-2.296535466293301, count=2)","ModeResult(mode=0.8770576300902861, count=1)","ModeResult(mode=0.4675481861648777, count=1)","ModeResult(mode=0.4481083425697233, count=1)","ModeResult(mode=0.4701909533666395, count=2)","ModeResult(mode=0.4546911380838109, count=1)","ModeResult(mode=1.258210742788409, count=1)"
1030_associative_priming_part_2.dat,2.6069789234519893,2.77978008416344,-2.803820432440791,-2.5443541264819056,0.998064279673581,0.46443486543899415,0.4710371013373906,0.4023469164359174,0.4262009307278919,1.5525474194076,"ModeResult(mode=1.595640366566927, count=1)","ModeResult(mode=1.8105019786149925, count=1)","ModeResult(mode=-3.993335260403378, count=1)","ModeResult(mode=-3.5986051642689727, count=1)","ModeResult(mode=0.7461464514645457, count=1)","ModeResult(mode=0.42040176815141383, count=1)","ModeResult(mode=0.4385918485824846, count=1)","ModeResult(mode=0.36643271307951863, count=1)","ModeResult(mode=0.38424477068068563, count=1)","ModeResult(mode=1.2353260783806086, count=1)"
4008_associative_priming_part_1.dat,3.831915886522865,3.474911851712467,-3.5193337824334816,-3.2952556702873372,1.835638244257023,0.49524247017358664,0.4986890455106064,0.44371909720077973,0.43463022882036245,1.97602988185721,"ModeResult(mode=3.01529114502152, count=1)","ModeResult(mode=2.2908387607805705, count=1)","ModeResult(mode=-4.6953507127078495, count=1)","ModeResult(mode=-4.304323310849315, count=1)","ModeResult(mode=1.3605766495947158, count=1)","ModeResult(mode=0.4126005655178701, count=1)","ModeResult(mode=0.4151546166209443, count=1)","ModeResult(mode=0.369953290188125, count=1)","ModeResult(mode=0.35383654478644583, count=1)","ModeResult(mode=1.7892157760764005, count=1)"
